time,value,accuracy
1586781211347,183.80238,1
1586781212341,183.75464,1
1586781213338,183.746,1
1586781214330,183.746,1
1586781215326,183.74266,2
1586781216324,183.78981,2
1586781217321,183.83049,2
1586781218311,183.83139,2
1586781219312,183.82797,2
1586781220307,183.82797,2
1586781221305,183.81044,2
1586781222299,183.80617,2
1586781223294,183.80388,2
1586781224287,184.48363,2
1586781225286,185.12201,3
1586781226280,185.12201,3
1586781227268,185.16066,2
1586781228266,185.1305,2
1586781229268,185.04417,2
1586781230261,184.3905,2
1586781231257,184.26183,2
1586781232251,184.26183,2
1586781233243,183.76317,2
1586781234242,183.72017,2
1586781235235,183.73122,1
1586781236233,183.79881,3
1586781237217,183.81732,3
1586781238220,183.81732,3
1586781239215,183.82817,3
1586781240210,183.76608,3
1586781241197,183.75905,2
1586781242198,183.76262,2
1586781243191,183.76964,2
1586781244186,183.76964,2
1586781245186,183.77611,2
1586781246174,183.76692,2
1586781247177,183.76474,2
1586781248169,183.72812,2
1586781249167,183.67204,2
1586781250156,183.67204,2
1586781251158,183.55318,2
1586781252156,183.54755,1
1586781253143,183.55472,1
1586781254143,183.63383,1
1586781255140,183.69637,1
1586781256134,183.69637,1
1586781257131,183.72894,1
1586781258125,183.75365,1
1586781259121,183.77608,1
1586781260116,183.7975,1
1586781261109,183.81815,1
1586781262093,183.81815,1
1586781263100,183.83818,1
1586781264093,183.83813,1
1586781265088,183.83597,1
1586781266075,183.69229,1
1586781267079,183.6548,2
1586781268070,183.6548,2
1586781269066,183.62433,1
1586781270061,183.59988,1
1586781271046,183.57172,1
1586781272047,183.54907,2
1586781273036,183.37672,3
1586781274025,183.37672,3
1586781275023,183.29857,2
1586781276027,182.71652,2
1586781277018,182.50476,2
1586781278009,181.91841,2
1586781279002,181.62617,3
1586781279999,181.62617,3
1586781280995,180.94258,3
1586781281988,180.17833,3
1586781282980,179.79189,3
1586781283975,179.54633,3
1586781284966,179.56238,3
1586781285950,179.56238,3
1586781286947,179.54109,2
1586781287945,179.60005,2
1586781288943,179.7519,2
1586781289933,180.42708,3
1586781290928,180.52534,3
1586781291922,180.52534,3
1586781292914,180.5543,3
1586781293910,180.56906,3
1586781294895,180.57924,3
1586781295884,180.59706,1
1586781296886,180.6924,3
1586781297877,180.6924,3
1586781298873,180.71495,3
1586781299859,181.33752,2
1586781300848,182.11366,3
1586781301853,182.48628,3
1586781302839,182.486,3
1586781303835,182.486,3
1586781304824,182.44614,2
1586781305821,182.03276,2
1586781306807,181.563,2
1586781307803,181.42563,3
1586781308793,180.86136,3
1586781309795,180.86136,3
1586781310782,180.81256,3
1586781311774,180.82494,2
1586781312774,181.9236,2
1586781313767,182.03685,2
1586781314761,181.89514,2
1586781315751,181.89514,2
1586781316747,181.84741,2
1586781317733,181.82101,2
1586781318731,180.78853,2
1586781319722,180.14676,2
1586781320714,179.05394,2
1586781321708,179.05394,2
1586781322696,179.03682,2
1586781323685,179.0938,2
1586781324688,179.16348,3
1586781325674,179.21448,2
1586781326674,179.25677,2
1586781327662,179.25677,2
1586781328651,178.1166,2
1586781329653,177.98206,2
1586781330643,178.0171,2
1586781331640,178.0284,2
1586781332625,178.07393,2
1586781333621,178.07393,2
1586781334610,178.11005,2
1586781335602,178.15375,2
1586781336603,178.18625,2
1586781337590,178.20546,2
1586781338590,178.22766,1
1586781339583,178.22766,1
1586781340575,178.25565,2
1586781341568,178.33228,2
1586781342561,179.5555,2
1586781343543,180.51076,2
1586781344547,181.18979,2
1586781345537,181.18979,2
1586781346531,181.22923,2
1586781347526,181.7316,2
1586781348518,182.46371,2
1586781349509,182.48608,2
1586781350504,182.48206,2
1586781351494,182.48206,2
1586781352485,183.07103,2
1586781353480,183.62697,2
1586781354472,184.25949,2
1586781355462,184.92792,2
1586781356456,184.90704,2
1586781357447,184.90704,2
1586781358441,184.82797,2
1586781359427,184.72995,1
1586781360419,184.64566,1
1586781361419,184.49408,2
1586781362411,184.36812,2
1586781363406,184.36812,2
1586781364400,184.30461,3
1586781365390,181.7445,3
1586781366379,181.24945,3
1586781367378,180.99745,3
1586781368369,180.299,3
1586781369362,180.299,3
1586781370350,180.28415,2
1586781371339,180.27827,1
1586781372330,180.33588,1
1586781373324,180.39265,2
1586781374321,180.41821,2
1586781375308,180.41821,2
1586781376309,180.45807,2
1586781377293,177.43652,2
1586781378293,176.97235,2
1586781379283,176.76445,2
1586781380278,176.50545,3
1586781381268,176.50545,3
1586781382265,176.2488,1
1586781383256,176.31879,2
1586781384243,176.41429,2
1586781385241,176.49995,3
1586781386233,176.57335,3
1586781387224,176.57335,3
1586781388212,175.62534,3
1586781389209,175.54175,3
1586781390193,174.34734,3
1586781391189,174.29187,2
1586781392183,174.37039,3
1586781393165,174.37039,3
1586781394189,174.45476,3
